doc_id,company,date,sales,operating_income,profit,operating_income_per_employee,equity_ratio,current_ratio,cash_and_equivalents,roe,roa,employees
S1007LBY,株式会社竹内製作所,2016-05-27 00:00:00,40265283000.0,10593027000.0,17629776000.0,15509556.368960468,0.567,2.966262193282569,6657731000.0,0.017,0.3780513749397131,683.0
S1007LSY,久光製薬株式会社,2016-05-27 00:00:00,137794000000.0,20527000000.0,99680000000.0,7552244.29727741,0.769,3.7317998148942415,34222000000.0,0.128,0.5169105674192845,2718.0
S1007M5K,株式会社セブン＆アイ・ホールディングス,2016-05-27 00:00:00,4996619000000.0,343331000000.0,1070408000000.0,6616770.73697194,0.454,1.1677225254558403,733707000000.0,0.075,0.2752145726878318,51888.0
S1007L8I,株式会社ラピーヌ,2016-05-27 00:00:00,12736163000.0,153153000.0,5025182000.0,471240.0,0.538,2.379746409013722,2589540000.0,0.008,0.3879795997291884,325.0
S1007LCG,株式会社ヤマザワ,2016-05-27 00:00:00,90972000000.0,80291000000.0,30663000000.0,79496039.6039604,0.628,0.6911902092675636,6214000000.0,0.0296,0.73045404735814,1010.0
S1007M22,フロイント産業株式会社,2016-05-27 00:00:00,15236434000.0,1150342000.0,5445881000.0,3363573.0994152045,0.5826,2.355187797250755,3035083000.0,0.0746,0.3797126253092989,342.0
S1007GSF,株式会社　放電精密加工研究所,2016-05-27 00:00:00,8566084000.0,577811000.0,2605406000.0,1412740.8312958437,0.4732,1.1774165714802245,590926000.0,-0.1044,0.2222912928972404,409.0
S1007M6N,株式会社レナウン,2016-05-27 00:00:00,74603000000.0,324000000.0,31882000000.0,221311.47540983607,0.583,3.2290310918293565,9781000000.0,-0.029,0.8357669017222848,1464.0
S1007LVX,株式会社井筒屋,2016-05-27 00:00:00,88215000000.0,1974000000.0,20921000000.0,1635459.817729909,0.116,0.4028583198656399,5761000000.0,0.279,0.3016726748377794,1207.0
S1007LI8,株式会社ベルク,2016-05-27 00:00:00,121692000000.0,7283000000.0,41342000000.0,7126223.091976517,0.549,0.5673890800855734,3913000000.0,0.104,0.6660329939425184,1022.0
S1007M3W,セントラル警備保障株式会社,2016-05-27 00:00:00,39943572000.0,1085480000.0,8146777000.0,223671.95549144855,0.494,1.2815209484867698,3773155000.0,0.029,0.2407045737159542,4853.0
S1007M6D,株式会社サンエー,2016-05-27 00:00:00,138532000000.0,12856000000.0,48219000000.0,11437722.419928826,0.724,2153.0,21188000000.0,0.098,0.5197076987745336,1124.0
S1007M7T,株式会社システムインテグレータ,2016-05-27 00:00:00,2065011000.0,-733969000.0,-34915000.0,-7339690.0,0.755,1.1954247821586994,1070684000.0,0.128,-0.0193461591100378,100.0
S1007LW0,株式会社ワイズテーブルコーポレーション,2016-05-27 00:00:00,12697130000.0,164041000.0,2216370000.0,241592.0471281296,0.094,0.7489561669785252,521416000.0,0.815,0.560011541993096,679.0
S1007LNJ,知多鋼業株式会社,2016-05-27 00:00:00,12246294000.0,1033407000.0,2134142000.0,2354002.277904328,0.659,2.584218255988022,1941549000.0,0.0556,0.1469716826311552,439.0
S1007LHW,株式会社スクロール,2016-05-27 00:00:00,59536000000.0,-1743000000.0,24568000000.0,-3961363.636363636,0.663,1.4976120241606967,1747000000.0,0.026,0.7183415689599719,440.0
S1007F10,株式会社薬王堂,2016-05-27 00:00:00,45570000000.0,1999000000.0,13183000000.0,4703529.411764706,0.367,1.0009581297307657,2037000000.0,0.089,0.6965918097754293,425.0
S1007L65,株式会社テラスカイ,2016-05-27 00:00:00,854140000.0,161122000.0,747609000.0,1873511.6279069767,0.552,1.3368049500410135,177816000.0,0.194,1.6084496375868382,86.0
S1007M8C,ソーシャルワイヤー株式会社,2016-05-27 00:00:00,1011529000.0,108662000.0,880735000.0,1325146.3414634147,0.239,0.9697647225113398,233541000.0,0.227,0.8428505533289695,82.0
S1007LGO,株式会社トレジャー・ファクトリー,2016-05-27 00:00:00,7205498000.0,959825000.0,6990632000.0,3379665.4929577466,0.525,1.840989862843184,788504000.0,0.186,2.1302426581074614,284.0
S1007LZ3,株式会社トライステージ,2016-05-27 00:00:00,33826160000.0,919426000.0,3192571000.0,6711138.686131387,0.678,3.332856441050161,1847914000.0,0.03,0.2590269597864416,137.0
S1007LS6,キャリアリンク株式会社,2016-05-27 00:00:00,15372013000.0,831972000.0,2947424000.0,3092832.713754647,0.205,1.860174745523228,1853058000.0,0.437,0.7667354903760834,269.0
S1007M89,株式会社ＵＣＳ,2016-05-27 00:00:00,1908000.0,3663052000.0,2150420000.0,27336208.95522388,0.1725,1.2349283927556622,7345972000.0,0.1001,0.0204698354687546,134.0
S1007M98,株式会社ＨＡＰｉＮＳ,2016-05-27 00:00:00,14030176000.0,-335038000.0,5543937000.0,-1350959.677419355,0.278,0.9820367635159682,811801000.0,0.13,0.921119598371341,248.0
S1007J0H,古野電気株式会社,2016-05-27 00:00:00,77300000000.0,1799000000.0,27634000000.0,645960.5026929982,0.413,1.8343041697906453,11979000000.0,-0.026,0.3755538039194368,2785.0
S1007M5N,株式会社ＭＯＲＥＳＣＯ,2016-05-27 00:00:00,18656000000.0,2250000000.0,8116000000.0,4668049.792531121,0.471,1.5543429342934294,1295000000.0,0.104,0.5360988176233569,482.0
S1007M1X,株式会社アークス,2016-05-27 00:00:00,348198000000.0,12712000000.0,114681000000.0,3395299.145299145,0.595,1.089564747732479,16096000000.0,0.166,0.7314445712973652,3744.0
S1007MA7,株式会社　世界貿易センタービルディング,2016-05-27 00:00:00,14787000000.0,4678000000.0,6682000000.0,26731428.57142857,0.644,4.305999290024849,7848000000.0,0.031,0.0843793408258618,175.0
S1007M81,シンメンテホールディングス株式会社,2016-05-27 00:00:00,2481676000.0,104731000.0,899917000.0,2327355.5555555555,0.455,1.9390644354438704,449829000.0,0.097,1.040691314051785,45.0
S1007MA9,株式会社ＴＳＩホールディングス,2016-05-27 00:00:00,147799000000.0,924000000.0,94609000000.0,156028.36879432623,0.607,2.0564779270633395,27497000000.0,-0.224,0.4958439026435504,5922.0
S1007LU7,株式会社ヤマダ・エスバイエルホーム,2016-05-27 00:00:00,36683000000.0,-1275000000.0,9421000000.0,-1131322.0940550133,0.466,1.397586007516623,4339000000.0,0.042,0.3816642359423108,1127.0
S1007MAS,株式会社ヨシムラ・フード・ホールディングス,2016-05-27 00:00:00,10598321000.0,220300000.0,2358329000.0,933474.5762711863,0.3849,1.5647879691147812,1206130000.0,0.0805,0.4289642921585062,236.0
S1007L81,スギホールディングス株式会社,2016-05-27 00:00:00,327267000000.0,20861000000.0,105626000000.0,5624427.069290914,0.604,1.9667279170494816,28556000000.0,0.13,0.6842435981317493,3709.0
S1007M6T,株式会社パルグループホールディングス,2016-05-30 00:00:00,85360000000.0,8066000000.0,60944000000.0,4071680.969207471,0.421,1.7787765369984048,30326000000.0,0.143,1.0091402834812555,1981.0
S1007MER,中央地所株式会社,2016-05-30 00:00:00,1042141000.0,36034000.0,91207000.0,7206800.0,0.113,0.5760000628784991,45465000.0,0.415,0.0848780669387147,5.0
S1007LDC,ＤＣＭホールディングス株式会社,2016-05-30 00:00:00,424713000000.0,16619000000.0,130137000000.0,4102443.841026907,0.465,0.8357445850069447,15053000000.0,0.059,0.428152656686955,4051.0
S1007KP4,株式会社芦の湖カントリークラブ,2016-05-30 00:00:00,369007000.0,-22300000.0,-18138000.0,-1013636.3636363636,0.499,1.6683222502168435,64417000.0,0.02,-0.017027484489105,22.0
S1007LMT,株式会社ＲＥＶＯＬＵＴＩＯＮ,2016-05-30 00:00:00,,-397987000.0,-2813000.0,-5451876.712328767,0.002,0.6645609315365978,197523000.0,-1.925,-0.000194858560255,73.0
S1007LVE,株式会社マルゼン,2016-05-30 00:00:00,37065701000.0,3653121000.0,13311584000.0,3210123.9015817223,0.565,1.80401041058366,7783352000.0,0.09,0.3819696649448609,1138.0
S1007LOJ,株式会社ジェーソン,2016-05-30 00:00:00,19606917000.0,369690000.0,5166048000.0,2100511.363636364,0.406,1.1396007536247117,974542000.0,0.07,0.8910478977777824,176.0
S1007MH7,株式会社エスケイジャパン,2016-05-30 00:00:00,8825224000.0,-78954000.0,1668633000.0,-392805.9701492537,0.602,1.4408327160582222,775960000.0,0.085,0.5103884913739444,201.0
S1007MG5,マックスバリュ東海株式会社,2016-05-30 00:00:00,164964596000.0,3264896000.0,50107071000.0,2568761.605035405,0.659,1.0685232108479394,8990719000.0,0.04,0.8364322614772985,1271.0
S1007MH6,株式会社ありがとうサービス,2016-05-30 00:00:00,7084463000.0,496375000.0,5110120000.0,3265625.0,0.271,1.715747212989723,881970000.0,0.067,1.5522230288597352,152.0
S1007MHL,株式会社アクアライン,2016-05-30 00:00:00,2996293000.0,220140000.0,1488097000.0,974070.7964601768,0.1387,1.4367335952154638,416981000.0,0.4145,1.6636503789365182,226.0
S1007LFW,ポケットカード株式会社,2016-05-30 00:00:00,,4303000000.0,2201000000.0,10730673.31670823,0.231,2.4480410497621468,11317000000.0,0.021,0.0096298564928246,401.0
S1007M1N,株式会社コープビル,2016-05-30 00:00:00,1880473000.0,17095000.0,12023000.0,111006.49350649353,0.802,0.4684785284923065,45780000.0,0.004,0.002590423512591,154.0
S1007MCU,株式会社キリン堂ホールディングス,2016-05-30 00:00:00,108033000000.0,952000000.0,29137000000.0,604060.9137055838,0.271,1.1450302894323536,7409000000.0,0.052,0.6504085003794813,1576.0
S1007MHZ,株式会社日本色材工業研究所,2016-05-30 00:00:00,7182118000.0,-209574000.0,934060000.0,-725169.5501730103,0.228,0.9803892820243364,681187000.0,0.215,0.1346167703850599,289.0
S1007M79,株式会社テイツー,2016-05-30 00:00:00,34202344000.0,-327797000.0,7946510000.0,-881174.7311827957,0.447,1.944985924296601,2572128000.0,0.045,0.6540374053122273,372.0
S1007MHY,株式会社エストラスト,2016-05-30 00:00:00,6948000000.0,1178000000.0,2495000000.0,30205128.205128204,0.101,1.9959366111336856,1372000000.0,0.534,0.378202213127179,39.0
S1007LZC,株式会社シー・ヴイ・エス・ベイエリア,2016-05-30 00:00:00,35017000.0,230888000.0,5840982000.0,478028.9855072464,0.301,0.4857619985662982,2047070000.0,0.119,0.4867567748651727,483.0
S1007LX0,株式会社ブロッコリー,2016-05-30 00:00:00,5420992000.0,1470073000.0,2702129000.0,22273833.33333333,0.523,2.589685165902608,1273984000.0,0.645,1.371530477789576,66.0
S1007MAT,丸東産業株式会社,2016-05-30 00:00:00,14145670000.0,354330000.0,2250485000.0,922734.375,0.337,1.0828968955884974,1163316000.0,0.06,0.2161224691270764,384.0
S1007MAG,小泉株式会社,2016-05-30 00:00:00,41077000000.0,1175000000.0,19669000000.0,1804915.514592934,0.389,2.325078521381976,2034000000.0,0.197,0.9536022495878989,651.0
S1007MEV,株式会社きょくとう,2016-05-30 00:00:00,6750307000.0,122369000.0,4838028000.0,571817.7570093458,0.7,1.8777652907407123,1309522000.0,0.059,0.9715255111323168,214.0
S1007MAX,株式会社クリエイト・レストランツ・ホールディングス,2016-05-30 00:00:00,34624754000.0,4164982000.0,49939798000.0,3289875.197472354,0.371,1.2427465671103706,3808525000.0,0.233,3.024001367043072,1266.0
S1007MCG,いちご株式会社,2016-05-30 00:00:00,18952000000.0,8189000000.0,12166000000.0,33288617.886178862,0.316,13.912277147487844,9438000000.0,0.069,0.1480589022757697,246.0
S1007LAL,株式会社エディア,2016-05-30 00:00:00,973209000.0,12067000.0,587095000.0,377093.75,0.564,2.018476130634472,265483000.0,0.591,0.8534287894755969,32.0
S1007MBQ,株式会社オフィス２４,2016-05-30 00:00:00,7704022000.0,250759000.0,4689909000.0,532397.0276008493,0.223,1.8819534085989928,403620000.0,0.196,0.8326336589366937,471.0
S1007MA2,和田興産株式会社,2016-05-30 00:00:00,22550069000.0,2831734000.0,6098421000.0,32548666.666666668,0.299,1.7225473411127747,4812857000.0,0.048,0.1286344962849598,87.0
S1007MF9,株式会社一六堂,2016-05-30 00:00:00,9860059000.0,448806000.0,6778519000.0,1901720.3389830508,0.637,2.337541452066592,1515764000.0,0.072,0.9775066663071116,236.0
S1007MAZ,株式会社ツインバード,2016-05-30 00:00:00,15006759000.0,216250000.0,3331641000.0,720833.3333333334,0.613,2.1927883412791944,1008520000.0,0.163,0.3543904582532624,300.0
S1007MAP,株式会社ＴＯＫＹＯ　ＢＡＳＥ,2016-05-30 00:00:00,1029988000.0,628139000.0,2377727000.0,29911380.95238095,0.274,1.4861424343686942,601279000.0,0.371,6.101977339509578,21.0
S1007MD0,株式会社パルコ,2016-05-30 00:00:00,259789000000.0,12508000000.0,40941000000.0,6440782.698249227,0.4052,0.5773929895517358,7437000000.0,0.0519,0.1961743580406043,1942.0
S1007MOH,株式会社ＤＤホールディングス,2016-05-30 00:00:00,23234694000.0,964173000.0,20459637000.0,1411673.4992679355,0.233,1.0798129189255348,2279829000.0,0.079,1.6791629741113778,683.0
S1007MKU,Ｊ．フロント　リテイリング株式会社,2016-05-30 00:00:00,941415000000.0,42167000000.0,243739000000.0,5799339.843212763,0.434,0.6288977715795366,24204000000.0,0.058,0.3175574528072042,7271.0
S1007MH4,株式会社北の達人コーポレーション,2016-05-30 00:00:00,807771000.0,459696000.0,1416028000.0,25538666.666666668,0.713,3.692284679054616,280241000.0,0.294,2.8704511546445253,18.0
S1007MOZ,ディップ株式会社,2016-05-30 00:00:00,11432524000.0,4806751000.0,17677967000.0,7678515.974440895,0.518,2.003526003670981,2158538000.0,0.109,2.536904072902476,626.0
S1007MIS,株式会社ゼットン,2016-05-30 00:00:00,6480923000.0,227810000.0,6664938000.0,889882.8125,0.241,0.761984340581933,760461000.0,0.1921,2.1740757727092728,256.0
S1007MQI,株式会社メタリアル,2016-05-30 00:00:00,1327701000.0,129793000.0,717891000.0,2028015.625,0.7103,2.637873480905855,457141000.0,0.1018,0.7022923838620402,64.0
S1007M64,株式会社買取王国,2016-05-30 00:00:00,5251991000.0,278436000.0,2930409000.0,2784360.0,0.343,2.8120591503935044,397827000.0,0.282,1.1470604122891348,100.0
S1007MQ0,パイプドＨＤ株式会社,2016-05-30 00:00:00,4006471000.0,580830000.0,2857405000.0,1803819.8757763973,0.486,1.024904287176377,920001000.0,0.111,0.760536542766731,322.0
S1007MN7,株式会社グラファイトデザイン,2016-05-31 00:00:00,4055008000.0,934694000.0,2012864000.0,7854571.428571428,0.479,4.013726347310091,1159952000.0,0.464,0.5011517559173764,119.0
S1007MTL,ローツェ株式会社,2016-05-31 00:00:00,10300996000.0,782142000.0,3312043000.0,855735.2297592998,0.421,2.1836627118128225,2433002000.0,0.02,0.2198825117665823,914.0
S1007MW7,株式会社レイ,2016-05-31 00:00:00,9525049000.0,501924000.0,3347485000.0,1593409.5238095238,0.342,1.2543353199034626,1649574000.0,0.173,0.4993805266828527,315.0
S1007MMO,株式会社近鉄百貨店,2016-05-31 00:00:00,291502000000.0,3851000000.0,67744000000.0,1241057.0415726716,0.173,0.3065830152767847,3440000000.0,-0.716,0.4758205558638225,3103.0
S1007MX0,株式会社大和,2016-05-31 00:00:00,52006315000.0,876568000.0,11629340000.0,916912.1338912132,0.126,0.359144645497166,4444992000.0,0.0154,0.2481982092347267,956.0
S1007MXN,中本パックス株式会社,2016-05-31 00:00:00,30483066000.0,986655000.0,4256262000.0,1225658.3850931677,0.358,1.0822792191315131,3251948000.0,0.098,0.1906586420564924,805.0
S1007MZH,株式会社ランド,2016-05-31 00:00:00,8681549000.0,79963000.0,487593000.0,212103.4482758621,0.024,1.836748020380064,833726000.0,-3.612,0.0334642778118495,377.0
S1007MR9,株式会社ベルシステム２４ホールディングス,2016-05-31 00:00:00,,-174000000.0,-175000000.0,-114549.04542462146,0.999,0.6666666666666666,2000000.0,-0.004,-0.0035840091750634,1519.0
S1007MBY,株式会社エスポア,2016-05-31 00:00:00,3006008000.0,192459000.0,378071000.0,32076500.0,0.105,0.302848420262682,189596000.0,-0.121,0.0273269536638526,6.0
S1007M6T,株式会社パルグループホールディングス,2016-05-31 00:00:00,85360000000.0,8066000000.0,60944000000.0,4071680.969207471,0.421,1.7787765369984048,30326000000.0,0.143,1.0091402834812555,1981.0
S1007NHX,株式会社スーパーツール,2016-06-03 00:00:00,4822085000.0,804267000.0,2052327000.0,8291412.37113402,0.572,3.135806002076638,1432932000.0,0.037,0.2191965973121081,97.0
S1007O22,株式会社カワチ薬品,2016-06-08 00:00:00,222322000000.0,2814000000.0,54174000000.0,1315568.0224403928,0.532,0.9760127279402766,24948000000.0,0.05,0.3184720115692568,2139.0
S1007O74,弁護士ドットコム株式会社,2016-06-08 00:00:00,142560000.0,157210000.0,617847000.0,12093076.923076924,0.016,6.492149989087735,111563000.0,0.101,15.01086005830904,13.0
S1007O5A,株式会社滋賀銀行,2016-06-09 00:00:00,1576000000.0,,,,0.054,,41764000000.0,0.0343,,2602.0
S1007OL7,株式会社東海理化電機製作所,2016-06-09 00:00:00,319577000000.0,31192000000.0,67670000000.0,1991444.8062312456,0.59,1.7303292385097049,56581000000.0,0.051,0.2476785851539252,15663.0
S1007OZY,大豊工業株式会社,2016-06-10 00:00:00,81809000000.0,4675000000.0,17567000000.0,1315419.24592009,0.524,1.6296088208441604,12095000000.0,0.046,0.208959307235723,3554.0
S1007O7R,三洋化成工業株式会社,2016-06-10 00:00:00,141041000000.0,8944000000.0,29609000000.0,5036036.036036036,0.585,1.6169211341981402,9360000000.0,0.0429,0.1984570631920426,1776.0
S1007P55,株式会社フュートレック,2016-06-10 00:00:00,2562422000.0,-192316000.0,1045505000.0,-1686982.4561403508,0.786,8.747750624826438,1857663000.0,0.098,0.2995680281211516,114.0
S1007OW6,株式会社共成レンテム,2016-06-10 00:00:00,17922000000.0,2261320000.0,5276025000.0,5611215.8808933,0.401,1.441141775598721,5172000000.0,0.044,0.1835394489668127,403.0
S1007P5H,株式会社豊田自動織機,2016-06-10 00:00:00,1543352000000.0,117574000000.0,400799000000.0,2701856.7883077487,0.4296,1.4466010499290405,296811000000.0,0.054,0.1508473517341466,43516.0
S1007OFJ,セキ株式会社,2016-06-10 00:00:00,12562936000.0,572591000.0,3129665000.0,1325442.1296296297,0.801,3.0945947619748457,2633302000.0,0.0317,0.2181054724617941,432.0
S1007OQU,株式会社京ヶ野ゴルフ倶楽部,2016-06-13 00:00:00,410436000.0,42394000.0,100290000.0,2493764.705882353,0.872,8.83336761332173,13812000.0,0.046,0.0656428502702883,17.0
S1007PFD,株式会社ナガワ,2016-06-13 00:00:00,24839000000.0,3771000000.0,10483000000.0,9000000.0,0.796,3.719898897058824,7960000000.0,0.078,0.286812585499316,419.0
S1007PC4,株式会社ＹＥ　ＤＩＧＩＴＡＬ,2016-06-13 00:00:00,11516487000.0,226664000.0,2714707000.0,301414.89361702127,0.378,1.898200377174209,1599029000.0,0.052,0.3423732139652396,752.0
S1007PHH,神戸電鉄株式会社,2016-06-13 00:00:00,111000000.0,1840000000.0,,2030905.077262693,0.105,0.1394558827873452,1306000000.0,-0.217,,906.0
S1007PIW,株式会社ドリームインキュベータ,2016-06-13 00:00:00,6526000000.0,1348000000.0,7914000000.0,6607843.137254902,0.744,3.2885607126113454,1395000000.0,0.113,0.7500710833096389,204.0
S1007PLR,ＪＴＰ株式会社,2016-06-13 00:00:00,5175710000.0,177387000.0,759461000.0,379843.6830835118,0.595,2.941399443768701,1195406000.0,-0.016,0.2463545280470949,467.0
S1007PJX,株式会社キーエンス,2016-06-13 00:00:00,199334000000.0,45841000000.0,71069000000.0,13403801.169590645,0.947,20.08849341188549,16721000000.0,0.0937,0.1038003709816407,3420.0
S1007PSQ,株式会社日本取引所グループ,2016-06-14 00:00:00,20000000.0,27287000000.0,,23584269.662921347,0.138,0.4332054804797764,29308000000.0,0.062,,1157.0
S1007PLM,近物レックス株式会社,2016-06-14 00:00:00,,1113040000.0,1790774000.0,441682.5396825397,0.064,0.324187929072028,1094142000.0,0.095,0.0431680193710259,2520.0
