doc_id,company,date,sales,operating_income,profit,operating_income_per_employee,equity_ratio,current_ratio,cash_and_equivalents,roe,roa,employees
S100T62P,サントリー食品インターナショナル株式会社,2024-03-28 00:00:00,381900000000.0,11194000000.0,103349000000.0,462313.6331722628,0.629,1.2027332592827673,122013000000.0,0.054,0.1067738789409085,24213.0
S100T3O2,株式会社ポーラ・オルビスホールディングス,2024-03-28 00:00:00,219920000000.0,12581000000.0,135270000000.0,3107954.5454545454,0.839,4.557023965477383,65789000000.0,0.104,0.5952318090611469,4048.0
S100T62O,株式会社ヘリオス,2024-03-28 00:00:00,80000000.0,-5143000000.0,80000000.0,-47183486.23853211,0.42,2.2221638655462184,17946000000.0,,0.0037912895123453,109.0
S100T609,ガンホー・オンライン・エンターテイメント株式会社,2024-03-28 00:00:00,101392000000.0,27649000000.0,58420000000.0,22083865.814696487,0.809,7.910511046641375,82782000000.0,0.229,0.5563385646807862,1252.0
S100T50N,株式会社小田原エンジニアリング,2024-03-28 00:00:00,13274378000.0,967252000.0,3456655000.0,2066777.7777777775,0.661,1.897234311634361,2483702000.0,0.081,0.1765340421684221,468.0
S100T4ZN,株式会社コーセー,2024-03-28 00:00:00,332995000000.0,22120000000.0,205515000000.0,2725144.757915486,0.696,3.617653151820065,64264000000.0,0.188,0.6846802726527675,8117.0
S100T511,大幸薬品株式会社,2024-03-28 00:00:00,14966000000.0,-3079000000.0,1078000000.0,-13214592.274678111,0.76,2.7053347654851416,9645000000.0,0.133,0.0423193184940917,233.0
S100T5SV,日本ビルファンド投資法人,2024-03-28 00:00:00,,20640516000.0,,,,0.1685644127637695,5542903000.0,,,
S100T58C,不二精機株式会社,2024-03-28 00:00:00,6592925000.0,482877000.0,1551165000.0,926827.255278311,0.231,1.1058762877382842,621373000.0,0.196,0.2220725829519655,521.0
S100T5C6,ＡＩ　ＣＲＯＳＳ株式会社,2024-03-28 00:00:00,2422444000.0,223400000.0,989199000.0,5077272.727272728,0.7773,4.48453273540781,1326926000.0,0.2221,0.5007045910790265,44.0
S100T5WP,ユニ・チャーム株式会社,2024-03-28 00:00:00,355721000000.0,37901000000.0,97187000000.0,2324644.259077527,0.709,2.3523297086062267,57545000000.0,0.114,0.2189675605282961,16304.0
S100T5DO,株式会社Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,2024-03-28 00:00:00,2724748000.0,168834000.0,1021400000.0,1004964.2857142856,0.609,2.4369428015650745,319571000.0,0.118,0.7191134641921766,168.0
S100T5K0,株式会社網屋,2024-03-28 00:00:00,3559238000.0,363568000.0,1715701000.0,1997626.3736263737,0.473,1.7978825894215056,1897766000.0,0.182,0.4542653043393074,182.0
S100T638,日本エアーテック株式会社,2024-03-28 00:00:00,10442415000.0,1105282000.0,3235644000.0,3003483.695652174,0.684,2.9009256479555363,4748099000.0,0.04,0.2206420380511645,368.0
S100T5FC,株式会社ワンキャリア,2024-03-28 00:00:00,952735000.0,619002000.0,2234633000.0,16729783.783783784,0.0566,3.204568404231809,658137000.0,0.8109,2.52188589046785,37.0
S100T635,株式会社青山財産ネットワークス,2024-03-28 00:00:00,19061000000.0,2629000000.0,5700000000.0,11139830.508474575,0.406,2.99805523142746,8494000000.0,0.311,0.3679318357862122,236.0
S100T56Z,横浜ゴム株式会社,2024-03-28 00:00:00,318366000000.0,12890000000.0,93912000000.0,2325455.5294966623,0.48,1.711260814646801,27986000000.0,0.1277,0.1532049012778494,5543.0
S100T56V,タツモ株式会社,2024-03-28 00:00:00,18223054000.0,2806458000.0,7328020000.0,2567665.141811528,0.395,1.7280480020841271,2534902000.0,0.073,0.2841930459764766,1093.0
S100T60E,株式会社キットアライブ,2024-03-28 00:00:00,374557000.0,183436000.0,347687000.0,5095444.444444444,0.753,4.122576858887754,261014000.0,0.226,1.1167222318578045,36.0
S100T4PX,住友重機械工業株式会社,2024-03-28 00:00:00,903051000000.0,44803000000.0,188609000000.0,1987446.21390232,0.475,1.7008449734361777,69776000000.0,0.103,0.1976927858154333,22543.0
S100T5IT,サンデン株式会社,2024-03-28 00:00:00,273934000000.0,-5729000000.0,21653000000.0,-595035.313668467,0.077,0.8263282593878809,13030000000.0,-0.719,0.0878770784209479,9628.0
S100T61M,ペプチドリーム株式会社,2024-03-28 00:00:00,26852430000.0,9097835000.0,12887058000.0,71076835.9375,0.505,2.273055027998524,5247665000.0,0.244,0.2145348853179108,128.0
S100T5K7,Ｃｈａｔｗｏｒｋ株式会社,2024-03-28 00:00:00,3372285000.0,-719273000.0,3187749000.0,-2865629.482071713,0.643,2.262959242581688,3200053000.0,0.061,0.6168204388748216,251.0
S100T4V4,株式会社ゴルフダイジェスト・オンライン,2024-03-28 00:00:00,34274197000.0,1189955000.0,15999015000.0,1316321.9026548672,0.323,0.7097973183717077,1996536000.0,0.057,0.8177568743980491,904.0
S100T5JJ,株式会社サイバーリンクス,2024-03-28 00:00:00,10449000000.0,1127000000.0,4003000000.0,1699849.1704374058,0.459,2.163222416812609,1385000000.0,0.063,0.4153351317700768,663.0
S100T63P,新日本電工株式会社,2024-03-28 00:00:00,70477000000.0,8815000000.0,15380000000.0,9022517.911975436,0.636,2.284086806530546,7583000000.0,-0.231,0.180465596545574,977.0
S100T631,株式会社ジェイ・イー・ティ,2024-03-28 00:00:00,19102114000.0,2078740000.0,4893820000.0,7477482.01438849,0.37,1.8315292243215628,4131377000.0,0.174,0.2476150740284482,278.0
S100T5H8,中外製薬株式会社,2024-03-28 00:00:00,678591000000.0,517596000000.0,777838000000.0,70002163.9166892,0.821,1.9642179330157483,210806000000.0,0.22,0.8457610716654524,7394.0
S100T5CJ,株式会社安江工務店,2024-03-28 00:00:00,5059888000.0,226809000.0,2270543000.0,1643543.4782608696,0.505,1.6619315638512222,550695000.0,0.086,0.7799988113874577,138.0
S100T48K,ユニオンツール株式会社,2024-03-28 00:00:00,22877000000.0,6190000000.0,11560000000.0,4173971.6790289953,0.933,8.27036359943124,10965000000.0,0.045,0.201330593193772,1483.0
S100T5VO,株式会社キッツ,2024-03-28 00:00:00,127090000000.0,11051000000.0,38819000000.0,2189183.8351822505,0.56,3.993014784658239,17920000000.0,0.065,0.2874140216047326,5048.0
S100T4JE,株式会社ウィル,2024-03-28 00:00:00,6260000000.0,919000000.0,1607000000.0,6046052.631578947,0.323,1.7199650502402797,1306000000.0,0.16,0.1793126534255746,152.0
S100T5T0,スター精密株式会社,2024-03-28 00:00:00,60651792000.0,13925104000.0,33842101000.0,8989737.895416398,0.652,3.189623253639013,19807028000.0,0.083,0.4429954972381849,1549.0
S100T5X0,日亜化学工業株式会社,2024-03-28 00:00:00,404964000000.0,91900000000.0,171759000000.0,10019624.945486262,0.901,10.582240462936754,361304000000.0,0.051,0.1966470430643045,9172.0
S100T5IE,岡部株式会社,2024-03-28 00:00:00,65409000000.0,5271000000.0,20655000000.0,4986754.966887417,0.653,2.405688962957352,20604000000.0,0.059,0.232989667463791,1057.0
S100T58M,シルバーエッグ・テクノロジー株式会社,2024-03-28 00:00:00,,93057000.0,,1899122.448979592,0.8667,8.766975458002074,726408000.0,0.1061,,49.0
S100T62Z,日清紡ホールディングス株式会社,2024-03-28 00:00:00,509660000000.0,15435000000.0,115348000000.0,674341.3866922976,0.386,1.252286614731424,37268000000.0,-0.027,0.1867902132214461,22889.0
S100T5NA,立川ブラインド工業株式会社,2024-03-28 00:00:00,42054841000.0,3822609000.0,16929671000.0,3102767.0454545454,0.67,3.643466936754281,15065278000.0,0.076,0.3002683933705906,1232.0
S100T5PD,株式会社イボキン,2024-03-28 00:00:00,6250705000.0,486527000.0,1351026000.0,3332376.712328767,0.6206,2.6961043725749607,1177208000.0,0.1026,0.2937260795040973,146.0
S100T5UE,株式会社コアコンセプト・テクノロジー,2024-03-28 00:00:00,15921300000.0,1744420000.0,4315359000.0,3955600.9070294783,0.525,1.7214205587952938,1819899000.0,0.43,0.7061139636941988,441.0
S100T5KA,株式会社ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,2024-03-28 00:00:00,6593591000.0,-1393152000.0,1521546000.0,-3180712.328767123,0.238,1.052333179416599,2375577000.0,-0.144,0.074944126077674,438.0
S100T65G,株式会社モンスターラボホールディングス,2024-03-28 00:00:00,2828355000.0,-444979000.0,1291690000.0,-387612.3693379791,0.389,1.4059370313224933,529473000.0,-0.539,0.1725140989330674,1148.0
S100T505,日本リート投資法人,2024-03-28 00:00:00,,4440586000.0,,,,0.9889715207817592,14095856000.0,,,
S100T65O,東京インフラ・エネルギー投資法人,2024-03-28 00:00:00,,397573000.0,,,,2.360931408494169,1975437000.0,,,
S100T5E9,ピクスタ株式会社,2024-03-28 00:00:00,2759466000.0,178139000.0,1854484000.0,1634302.752293578,0.388,1.555714602483913,1050483000.0,0.124,0.9169977595294172,109.0
S100T5X6,ビート・ホールディングス・リミテッド　（貝德控股有限公司、Ｂｅａｔ　Ｈｏｌｄｉｎｇｓ　Ｌｉｍｉｔｅｄ）,2024-03-28 00:00:00,2298000.0,-2274000.0,858000.0,,,0.8029195330664685,32752000.0,,,
S100T65I,株式会社イーエムシステムズ（商号　株式会社ＥＭシステムズ）,2024-03-28 00:00:00,13133000000.0,2395000000.0,8275000000.0,4122203.0981067126,0.736,2.801173139158576,7486000000.0,0.122,0.3694856224325772,581.0
S100T667,アライドアーキテクツ株式会社,2024-03-28 00:00:00,4087447000.0,1016787000.0,3507306000.0,4539227.678571428,0.455,3.275289628723516,656346000.0,-0.219,1.3431680759063105,224.0
S100T5XW,市光工業株式会社,2024-03-28 00:00:00,133053000000.0,3937000000.0,23198000000.0,1037144.3624868282,0.4029,1.0819868342309995,8196000000.0,0.1256,0.2112500341489623,3796.0
S100T5K9,ザ・パック株式会社,2024-03-28 00:00:00,95502000000.0,5972000000.0,21677000000.0,4769968.051118211,0.66,2.3598679665310507,18307000000.0,0.082,0.2450873979603373,1252.0
S100T5DY,東京応化工業株式会社,2024-03-28 00:00:00,102820000000.0,30181000000.0,63115000000.0,17486095.01738123,0.775,3.203354503322626,29229000000.0,0.037,0.3384436365196315,1726.0
S100T5SN,第一屋製パン株式会社,2024-03-28 00:00:00,24751000000.0,-547000000.0,5856000000.0,-608453.8375973303,0.453,0.8430551922573895,1900000000.0,-0.064,0.3151267287305602,899.0
S100T4Y1,株式会社雨風太陽,2024-03-28 00:00:00,28191000.0,-475991000.0,481180000.0,-36614692.307692304,0.7188,1.2211873290960142,322190000.0,,1.7839056255422008,13.0
S100T61O,株式会社ジーエヌアイグループ,2024-03-28 00:00:00,204146000.0,-542348000.0,3265000.0,-1184165.9388646288,0.911,4.783717787852805,2570581000.0,,0.0002732017530097,458.0
S100T5KD,株式会社フィスコ,2024-03-28 00:00:00,5789403000.0,168824000.0,714217000.0,3592000.0,0.343,7.906316558521968,109928000.0,-1.3956,0.3241802184873644,47.0
S100T66H,東京都競馬株式会社,2024-03-28 00:00:00,24836619000.0,14163796000.0,15957269000.0,84813149.7005988,0.713,1.411498473570751,9175612000.0,0.0799,0.169859521933075,167.0
S100T5EH,フロンティア不動産投資法人,2024-03-28 00:00:00,,6416537000.0,,,,1.4694472693235807,18735432000.0,,,
S100T67K,株式会社ラキール,2024-03-28 00:00:00,5665680000.0,772194000.0,2404900000.0,1704622.5165562914,0.3099,1.717672752714989,744497000.0,0.1014,0.8373528521841891,453.0
S100T5NM,株式会社ダイキアクシス,2024-03-28 00:00:00,35749000000.0,826000000.0,8174000000.0,1019753.086419753,0.239,1.1799925622908145,7124000000.0,0.113,0.2733139398802955,810.0
S100T54Q,株式会社リンクアンドモチベーション,2024-03-28 00:00:00,8394000000.0,637000000.0,6728000000.0,457943.9252336448,0.193,0.905938485132487,769000000.0,0.112,0.2505212987786714,1391.0
S100T0TC,リネットジャパングループ株式会社,2024-03-28 00:00:00,3714749000.0,500614000.0,5491943000.0,1390594.4444444445,0.338,2.012008153748517,928835000.0,0.141,0.7206201859198382,360.0
S100T67T,アジャイルメディア・ネットワーク株式会社,2024-03-28 00:00:00,834339000.0,-223035000.0,270185000.0,-3097708.333333333,0.499,2.056152874902875,135968000.0,-1.8326,0.6603390841258087,72.0
S100T62M,ベルトラ株式会社,2024-03-28 00:00:00,,-794711000.0,,-3068382.2393822395,0.325,1.377499911073502,3978040000.0,0.301,,259.0
S100T58G,日本ペイントホールディングス株式会社,2024-03-28 00:00:00,35974000000.0,25418000000.0,,104600823.04526748,0.456,1.6352328330603083,75048000000.0,0.0375,,243.0
S100T4Z9,住友林業株式会社,2024-03-28 00:00:00,1308893000000.0,158253000000.0,392970000000.0,8259982.253771073,0.328,2.1711015765720183,105102000000.0,0.093,0.4047164914477804,19159.0
S100T408,フジコピアン株式会社,2024-03-28 00:00:00,8977569000.0,545730000.0,2674231000.0,920286.6779089376,0.621,2.605235375997284,4769074000.0,0.031,0.1586092534158837,593.0
S100T66W,株式会社ノバレーゼ,2024-03-28 00:00:00,15904410000.0,1101150000.0,8756766000.0,1124770.173646578,0.233,0.1968601631700264,1766965000.0,0.068,0.3578328212036875,979.0
S100T66J,ＤＭＧ森精機株式会社,2024-03-28 00:00:00,131996000000.0,-636000000.0,43564000000.0,-49544.28604814209,0.331,1.0449864749101585,1900000000.0,0.014,0.1243928694822864,12837.0
S100T67G,株式会社グローバル・リンク・マネジメント,2024-03-28 00:00:00,25086370000.0,2776548000.0,5863186000.0,24355684.21052632,0.238,2.0975032960852587,1819644000.0,0.25,0.3628628381756729,114.0
S100T61I,東海カーボン株式会社,2024-03-28 00:00:00,262028000000.0,40588000000.0,94052000000.0,10928379.106085084,0.458,1.6816477613568197,46443000000.0,0.16,0.2031922432119463,3714.0
S100T65X,株式会社スペースマーケット,2024-03-28 00:00:00,1228318000.0,-114098000.0,907635000.0,-1653594.2028985508,0.469,1.3965935433147452,571508000.0,0.048,0.5341866885763438,69.0
S100T69R,株式会社荏原製作所,2024-03-28 00:00:00,522424000000.0,24202000000.0,86409000000.0,1416978.9227166276,0.477,1.5733638959786278,93351000000.0,0.083,0.145166899346313,17080.0
S100SR7P,野村アセットマネジメント株式会社,2024-03-29 00:00:00,,152750066.0,,,,119.10630660376412,,,,
S100T2WQ,株式会社サイプレスクラブ,2024-03-29 00:00:00,480176000.0,33712000.0,186339000.0,802666.6666666666,0.581,0.4839132251470904,50987000.0,-0.021,0.1217697419453072,42.0
S100T50K,株式会社小樽ゴルフ場,2024-03-29 00:00:00,720043000.0,239745000.0,438734000.0,11987250.0,0.7777,1.5016920007962358,158555000.0,0.0188,0.09800474058679,20.0
S100T4N2,株式会社日本抵抗器製作所,2024-03-29 00:00:00,6179289000.0,311618000.0,1680320000.0,941444.1087613292,0.202,1.4915401121537382,1544521000.0,0.062,0.2517834259759844,331.0
S100T5R7,株式会社ナカニシ,2024-03-29 00:00:00,35418516000.0,15389229000.0,31221698000.0,13278023.29594478,0.932,6.376592263869284,24669800000.0,0.102,0.402668954128402,1159.0
S100SPQP,野村アセットマネジメント株式会社,2024-03-29 00:00:00,,478051791.0,,,,104.7321282223354,,,,
S100T3BI,アセットマネジメントＯｎｅ株式会社,2024-03-29 00:00:00,,-42246517.0,,,,142.45087420066403,,,,
S100T65A,株式会社日本マイクロニクス,2024-03-29 00:00:00,27954000000.0,9225000000.0,20229000000.0,6335851.648351648,0.658,2.9185630565492047,11273000000.0,0.038,0.5907312229879687,1456.0
S100T3XS,ライオン株式会社,2024-03-29 00:00:00,269478000000.0,8966000000.0,112688000000.0,1253810.6558523283,0.588,1.6789170327885063,84775000000.0,0.119,0.3884319740787977,7151.0
S100T557,長崎自動車株式会社,2024-03-29 00:00:00,19318000000.0,7300658000.0,4829307000.0,3944169.6380334953,0.462,0.8178522214620991,3002000000.0,0.012,0.1618292004557335,1851.0
S100T64D,株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2024-03-29 00:00:00,24501516000.0,13018598000.0,18432370000.0,10194673.45340642,0.427,5.133788505018695,21363639000.0,0.156,0.3789990698136529,1277.0
S100T68I,株式会社　西部技研,2024-03-29 00:00:00,17403000000.0,4604000000.0,10049000000.0,6820740.740740741,0.55,2.1053730776533133,7388000000.0,0.131,0.391896107947898,675.0
S100T66Z,日本電気硝子株式会社,2024-03-29 00:00:00,257511000000.0,26184000000.0,85569000000.0,4039493.983338476,0.71,2.063418524285117,100977000000.0,-0.068,0.1287138989169675,6482.0
S100T6E9,株式会社ユニバーサルエンターテインメント,2024-03-29 00:00:00,124944000000.0,12085000000.0,78340000000.0,1432381.17814389,0.649,1.3351630806660078,38226000000.0,-0.014,0.1366622589570126,8437.0
S100T65H,オンコリスバイオファーマ株式会社,2024-03-29 00:00:00,1303844000.0,-1204506000.0,338487000.0,-44611333.333333336,0.787,8.110813676202202,3097514000.0,,0.0772791489423879,27.0
S100T5ZK,日本パワーファスニング株式会社,2024-03-29 00:00:00,7093825000.0,85445000.0,1371690000.0,420911.3300492611,0.206,1.8173569037108293,523767000.0,0.937,0.1668309812389489,203.0
S100T58F,ダイトロン株式会社,2024-03-29 00:00:00,61621356000.0,6051856000.0,17587661000.0,7353409.477521264,0.41,1.6746164156349352,10150660000.0,0.122,0.3843632096913496,823.0
S100T57Y,カンロ株式会社,2024-03-29 00:00:00,20146442000.0,1933193000.0,9674350000.0,3344624.5674740486,0.563,1.57495300396544,1430990000.0,0.061,0.5036806299268352,578.0
S100T51C,株式会社ビジョン,2024-03-29 00:00:00,27318168000.0,2414565000.0,12330593000.0,3720439.137134052,0.717,2.637561644009909,8485363000.0,0.215,0.8126359806439813,649.0
S100T6F4,アンジェス株式会社,2024-03-29 00:00:00,,-16316803000.0,,-453244527.7777778,0.955,1.7609451635807527,10040595000.0,0.03,,36.0
S100T5ZM,株式会社日本アクア,2024-03-29 00:00:00,21366509000.0,2329177000.0,5784977000.0,4903530.52631579,0.445,1.2326309467900527,1878403000.0,0.2,0.3761570614454515,475.0
S100T4F4,土佐観光施設株式会社,2024-03-29 00:00:00,285438000.0,31860000.0,159753000.0,1180000.0,,1.518949176261052,19556000.0,,0.3128761542905826,27.0
S100T6FF,松山観光ゴルフ株式会社,2024-03-29 00:00:00,291532000.0,27419000.0,176699000.0,1246318.181818182,0.397,0.8229631065451961,33354000.0,0.039,0.1235792156347126,22.0
S100T4BX,魚津観光開発株式会社,2024-03-29 00:00:00,306081000.0,13448000.0,,1034461.5384615384,0.05,4.747510959209451,93700000.0,0.242,,13.0
S100T6DA,株式会社長府製作所,2024-03-29 00:00:00,45228000000.0,2969000000.0,11933000000.0,2413821.138211382,0.923,3.248611753817677,2958000000.0,0.0147,0.0881614137742512,1230.0
S100T3ZC,北海道コカ・コーラボトリング株式会社,2024-03-29 00:00:00,55292000000.0,608000000.0,15249000000.0,469498.0694980695,0.824,3.1242111302352265,10731000000.0,0.035,0.3034083447740703,1295.0
S100T4JZ,株式会社ミズホメディー,2024-03-29 00:00:00,6427602000.0,11104204000.0,14100072000.0,63452594.28571428,0.59,4.207376574949264,217242000.0,0.253,2.21471992731986,175.0
S100T66V,リリカラ株式会社,2024-03-29 00:00:00,36356963000.0,1622709000.0,11940897000.0,3258451.807228916,0.334,1.4061332840012222,3369093000.0,0.062,0.6150880900693297,498.0
S100T5ZQ,株式会社グランディーズ,2024-03-29 00:00:00,2589719000.0,226804000.0,609147000.0,6670705.882352941,0.419,4.364116914466704,731749000.0,0.143,0.1406946374326491,34.0
S100T4WH,トラスコ中山株式会社,2024-03-29 00:00:00,220674000000.0,14667000000.0,52160000000.0,8856884.057971014,0.65,2.5914288189181,18330000000.0,0.075,0.2659948800065275,1656.0
S100T6B7,清和中央ホールディングス株式会社,2024-03-29 00:00:00,52910191000.0,806766000.0,5397705000.0,3634081.081081081,0.405,1.236034501151343,1402596000.0,0.044,0.156360195714106,222.0
S100T4C8,株式会社リブセンス,2024-03-29 00:00:00,6189832000.0,284005000.0,4001403000.0,1040311.3553113552,0.79,3.785173198482933,5232871000.0,0.29,0.6411775262750552,273.0
S100T672,株式会社やまびこ,2024-03-29 00:00:00,120922000000.0,8688000000.0,40495000000.0,2576512.4555160142,0.547,1.9718491397829376,6262000000.0,0.076,0.3937478730127862,3372.0
S100T6FJ,株式会社東京ソワール,2024-03-29 00:00:00,14971810000.0,339009000.0,7218957000.0,1246356.6176470588,0.61,2.1693013646713726,848866000.0,-0.019,0.4454405228771075,272.0
S100T5X8,株式会社　秋田椿台ゴルフクラブ,2024-03-29 00:00:00,,4793000.0,,319533.3333333333,0.161,7.791358790681934,146063000.0,0.0098,,15.0
S100T62Q,奈良ゴルフ場株式会社,2024-03-29 00:00:00,803562000.0,57730000.0,434604000.0,1649428.5714285714,0.406,0.5562584001984322,98435000.0,0.017,0.3245750167663186,35.0
S100T4D4,株式会社トーア紡コーポレーション,2024-03-29 00:00:00,18669000000.0,516000000.0,3179000000.0,1093220.3389830508,0.3587,1.1989921481307864,1489000000.0,0.0149,0.1021529562982005,472.0
S100T6GQ,株式会社セルシス,2024-03-29 00:00:00,5381272000.0,1465781000.0,4157563000.0,5816591.26984127,0.778,5.4402661101308825,1880448000.0,0.06,0.7154443465867928,252.0
S100T5CY,ピジョン株式会社,2024-03-29 00:00:00,104747000000.0,12195000000.0,44834000000.0,3147096.7741935486,0.75,4.314271027436869,30949000000.0,0.228,0.5236515685953889,3875.0
S100T43Q,高橋カーテンウォール工業株式会社,2024-03-29 00:00:00,16765720000.0,170195000.0,,940303.8674033148,0.617,5.250907485603446,2946595000.0,0.147,,181.0
S100T3YT,株式会社山田クラブ２１,2024-03-29 00:00:00,3186164000.0,548086000.0,856882000.0,1141845.8333333333,0.3896,1.2059700432556557,361913000.0,0.0277,0.0886691779607813,480.0
S100T6GP,株式会社倉元製作所,2024-03-29 00:00:00,1227482000.0,-117348000.0,112844000.0,-1038477.8761061948,-0.933,1.5680780691398817,27026000.0,0.018,0.0926623298773688,113.0
S100T60H,株式会社ビーイングホールディングス,2024-03-29 00:00:00,,1301000000.0,2494000000.0,1618159.2039800994,0.163,1.1450264459989763,2538000000.0,0.245,0.2189255617977528,804.0
S100T6BG,株式会社ガイアックス,2024-03-29 00:00:00,2015118000.0,-210440000.0,1661702000.0,-1710894.308943089,0.603,4.3661364979318495,804943000.0,0.114,1.026099843463924,123.0
S100T6AP,日機装株式会社,2024-03-29 00:00:00,90585000000.0,-11534000000.0,11946000000.0,-1358379.4606053468,0.3569,2.2173790973538288,32545000000.0,0.019,0.0622758361831679,8491.0
S100T4OE,株式会社竹中工務店,2024-03-29 00:00:00,1352064000000.0,28333000000.0,110048000000.0,2121527.517783602,0.498,1.3621198307363969,198745000000.0,0.097,0.0724109092751473,13355.0
S100T4WB,日本フェンオール株式会社,2024-03-29 00:00:00,10385590000.0,1310139000.0,4045549000.0,6931952.380952381,0.745,3.1081120408879985,5231897000.0,0.045,0.2616135817288261,189.0
S100T676,住友ゴム工業株式会社,2024-03-29 00:00:00,512349000000.0,-36197000000.0,47963000000.0,-922616.1649631688,0.434,1.7678800140546544,2850000000.0,0.058,0.0612248545107104,39233.0
S100T1ZF,株式会社ハマイ,2024-03-29 00:00:00,8142283000.0,1096858000.0,2242415000.0,4352611.111111111,0.763,2.9484549460316347,3503076000.0,0.017,0.1305961478587302,252.0
S100T6I5,星和電機株式会社,2024-03-29 00:00:00,20390612000.0,1543181000.0,5571907000.0,2660656.896551724,0.437,1.6159026596811954,2001887000.0,0.02,0.2339070953534915,580.0
S100T5RN,三菱ＵＦＪ信託銀行株式会社,2024-03-29 00:00:00,3545000.0,,,,,2.7582862932407006,,,,
