doc_id,company,date,sales,operating_income,profit,operating_income_per_employee,equity_ratio,current_ratio,cash_and_equivalents,roe,roa,employees
S100XHIN,三菱ＵＦＪアセットマネジメント株式会社,2026-02-27 00:00:00,,87552466.0,,,,41572.8487997351,,,,
S100XHQR,明治安田アセットマネジメント株式会社,2026-02-27 00:00:00,,432991926.0,,,,151.12124690025647,,,,
S100XKZT,大和アセットマネジメント株式会社,2026-02-27 00:00:00,,-4214990747.0,,,,162.95427481597852,,,,
S100XDPY,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,7151371540.0,,,,80.23220034446064,,,,
S100XI3N,三菱ＵＦＪアセットマネジメント株式会社,2026-02-27 00:00:00,,-80868408.0,,,,70.31249517296564,,,,
S100XDRX,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,1050116773.0,,,,502.9412674496352,,,,
S100XMSF,ステート・ストリート・グローバル・アドバイザーズ株式会社,2026-02-27 00:00:00,,10487334283.0,,,,178.2262812987109,,,,
S100XDTC,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,-97795520.0,,,,343.305232255153,,,,
S100XMAY,アセットマネジメントＯｎｅ株式会社,2026-02-27 00:00:00,,-6414833.0,,,,415.17106775962816,,,,
S100XDRT,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,,,,,,,,,
S100XD42,ＵＢＳアセット・マネジメント株式会社,2026-02-27 00:00:00,,499444843.0,,,,106.42741998634516,,,,
S100XDRZ,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,1323926230.0,,,,139.0546558804115,,,,
S100XDR5,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,1337038673.0,,,,129.72355379178774,,,,
S100XJPG,アムンディ・ジャパン株式会社,2026-02-27 00:00:00,,,,,,,,,,
S100XMQG,ステート・ストリート・グローバル・アドバイザーズ株式会社,2026-02-27 00:00:00,,8405792551.0,,,,98.69540235723034,,,,
S100XHJ1,明治安田アセットマネジメント株式会社,2026-02-27 00:00:00,,609892064.0,,,,163.00431673518997,,,,
S100XDS1,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,-50319001.0,,,,134.24116379616083,,,,
S100XNCC,ゴールドマン・サックス・アセット・マネジメント株式会社,2026-02-27 00:00:00,,,,,,,,,,
S100XD46,ＵＢＳアセット・マネジメント株式会社,2026-02-27 00:00:00,,,,,,,,,,
S100XDQ2,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,-30576538.0,,,,195.47611907465875,,,,
S100XKZY,大和アセットマネジメント株式会社,2026-02-27 00:00:00,,116332592.0,,,,12.762707371955402,,,,
S100XI3U,三菱ＵＦＪアセットマネジメント株式会社,2026-02-27 00:00:00,,-1144595707.0,,,,97.50418374425269,,,,
S100XDQ6,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,,,,,,,,,
S100XDTG,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,3624364.0,,,,920.557670851468,,,,
S100XML2,フィデリティ投信株式会社,2026-02-27 00:00:00,,,,,,,,,,
S100XDS3,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,,,,,,,,,
S100XMQZ,ステート・ストリート・グローバル・アドバイザーズ株式会社,2026-02-27 00:00:00,,2086425407.0,,,,400.3116702149193,,,,
S100XDRR,野村アセットマネジメント株式会社,2026-02-27 00:00:00,,-20286872.0,,,,429.6695062254885,,,,
